chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrXII,912293,912486,2.127239826,chrXII,910234,912310,YLR396C,4788,-,0,912389.5,-79.5
chrXIII,491909,492234,8.701636902,chrXIII,490393,491992,YMR110C,6421,-,0,492071.5,-79.5
chrXVI,478961,479200,11.41776078,chrXVI,475992,479001,YPL040C,5562,-,0,479080.5,-79.5
chrVIII,323151,323506,7.015346715,chrVIII,323408,324392,YHR104W,6014,+,0,323328.5,-79.5
chrX,676750,677031,2.087937097,chrX,676970,677234,YJR135W-A,822,+,0,676890.5,-79.5
chrV,192293,193113,2.436338298,chrV,191958,192624,YER018C,232,-,0,192703,-79
chrVII,646804,646984,3.499784207,chrVII,644859,646815,YGR083C,4053,-,0,646894,-79
chrX,189244,189794,2.018249646,chrX,188003,189440,YJL123C,559,-,0,189519,-79
chrXIII,856791,856981,2.240863912,chrXIII,856965,858087,YMR294W,6625,+,0,856886,-79
chrIV,768569,769588,6.087589438,chrIV,768511,769000,YDR155C,1740,-,0,769078.5,-78.5
chrV,146657,147010,2.392676022,chrV,145906,146755,YEL005C,207,-,0,146833.5,-78.5
chrXI,73843,74044,5.386732916,chrXI,70733,73865,YKL197C,2578,-,0,73943.5,-78.5
chrXIV,366386,366937,3.654452686,chrXIV,366740,368321,YNL138W,5080,+,0,366661.5,-78.5
chrII,609719,609943,4.560290483,chrII,609081,609753,YBR193C,1193,-,0,609831,-78
chrIII,248748,249038,1.741742191,chrIII,248032,248815,YCR075C,3654,-,0,248893,-78
chrXVI,551332,552138,9.114443249,chrXVI,550631,551657,YPL004C,5599,-,0,551735,-78
chrII,774381,774861,11.41944331,chrII,774699,776313,YBR286W,1295,+,0,774621,-78
chrXVI,136573,136769,3.124382815,chrXVI,136749,138228,YPL219W,5377,+,0,136671,-78
chrIX,273738,274109,2.234157425,chrIX,272949,273846,YIL044C,2308,-,0,273923.5,-77.5
chrXV,558539,558900,5.43671907,chrXV,554823,558642,YOR124C,3212,-,0,558719.5,-77.5
chrV,386977,387330,2.373522507,chrV,387231,387795,YER112W,351,+,0,387153.5,-77.5
chrVI,164813,165164,2.890714012,chrVI,165066,166566,YFR010W,2496,+,0,164988.5,-77.5
chrXIV,485444,485613,1.90001219,chrXIV,485606,486479,YNL075W,5147,+,0,485528.5,-77.5
chrVII,371154,371724,1.794252922,chrVII,371002,371362,YGL072C,3887,-,0,371439,-77
chrVIII,65736,66136,14.51033559,chrVIII,64461,65859,YHL021C,5861,-,0,65936,-77
chrIV,413793,413957,12.4361093,chrIV,413952,414888,YDL021W,1554,+,0,413875,-77
chrIX,334657,334951,7.469690263,chrIX,334881,335529,YIL010W,2347,+,0,334804,-77
chrXIII,858770,859163,5.589196641,chrXIII,858296,858890,YMR295C,6627,-,0,858966.5,-76.5
chrIV,952562,952883,3.665485033,chrIV,952799,953981,YDR245W,1840,+,0,952722.5,-76.5
chrIV,504500,505042,7.308145884,chrIV,504098,504695,YDR032C,1609,-,0,504771,-76
chrX,583533,583693,2.008935097,chrX,582607,583537,YJR083C,768,-,0,583613,-76
chrXV,399880,400480,5.403249986,chrXV,397734,400104,YOR035C,3120,-,0,400180,-76
chrIX,399541,399859,3.922739366,chrIX,399776,402689,YIR023W,2386,+,0,399700,-76
chrVII,858084,858336,3.981359038,chrVII,858286,858604,YGR181W,4163,+,0,858210,-76
chrIV,482102,482583,2.818028142,chrIV,479114,482267,YDR017C,1594,-,0,482342.5,-75.5
chrX,469504,469805,7.390295919,chrX,468554,469579,YJR021C,707,-,0,469654.5,-75.5
chrIV,629677,629922,4.325796653,chrIV,629875,630605,YDR092W,1674,+,0,629799.5,-75.5
chrXV,481854,482059,2.127063287,chrXV,482032,483085,YOR085W,3173,+,0,481956.5,-75.5
chrVIII,83685,83907,7.773869506,chrVIII,81963,83721,YHL010C,5874,-,0,83796,-75
chrXII,377197,377429,8.073992346,chrXII,374943,377238,YLR114C,4470,-,0,377313,-75
chrXIV,365729,366185,2.232506597,chrXIV,366032,366412,YNL138W-A,5079,+,0,365957,-75
chrIV,1385009,1385192,9.416058066,chrIV,1385175,1385286,YDR461W,2075,+,0,1385100.5,-74.5
chrIII,214744,215095,4.923532867,chrIII,214993,216445,YCR052W,3636,+,0,214919.5,-73.5
chrIV,1496262,1496980,2.960382148,chrIV,1496164,1496548,YDR529C,2149,-,0,1496621,-73
chrX,496398,496650,8.830239397,chrX,492377,496451,YJR033C,719,-,0,496524,-73
chrXVI,626913,627167,4.528488688,chrXVI,624468,626967,YPR029C,5634,-,0,627040,-73
chrV,535988,536464,2.642055866,chrV,536299,538279,YER173W,425,+,0,536226,-73
chrII,293925,294258,7.140094047,chrII,292876,294019,YBR026C,1009,-,0,294091.5,-72.5
chrIII,63181,63528,1.962955441,chrIII,62775,63282,YCL033C,3544,-,0,63354.5,-72.5
chrX,329947,330440,16.65122175,chrX,328117,330121,YJL057C,628,-,0,330193.5,-72.5
chrVIII,332039,332378,13.27320759,chrVIII,332281,332920,YHR110W,6020,+,0,332208.5,-72.5
chrVII,270716,270978,7.771804897,chrVII,270391,270775,YGL127C,3831,-,0,270847,-72
chrX,136270,137420,3.731545327,chrX,136371,136773,YJL151C,527,-,0,136845,-72
chrX,83902,84088,7.397128609,chrX,84067,85336,YJL183W,494,+,0,83995,-72
chrXIV,227158,227436,7.936821507,chrXIV,227369,228854,YNL223W,4991,+,0,227297,-72
chrXVI,98291,99102,1.905760816,chrXVI,96495,98625,YPL240C,5355,-,0,98696.5,-71.5
chrXVI,393799,394132,2.667105115,chrXVI,394037,396572,YPL084W,5518,+,0,393965.5,-71.5
chrXVI,797191,797778,2.000090271,chrXVI,797556,797709,YPR133W-A,5741,+,0,797484.5,-71.5
chrVIII,164570,164994,2.271956489,chrVIII,161729,164711,YHR027C,5919,-,0,164782,-71
chrXII,388105,389095,3.157180856,chrXII,388671,388773,YLR120W-A,4477,+,0,388600,-71
chrXI,604153,604452,2.078150772,chrXI,603194,604232,YKR087C,2879,-,0,604302.5,-70.5
chrXIV,618235,618388,1.891659031,chrXIV,616210,618241,YNL008C,5218,-,0,618311.5,-70.5
chrII,270043,270308,4.215200663,chrII,270246,270633,YBR016W,999,+,0,270175.5,-70.5
chrVII,69471,69728,3.904335276,chrVII,69670,72547,YGL227W,3728,+,0,69599.5,-70.5
chrX,161641,162044,12.93101873,chrX,161913,164166,YJL132W,548,+,0,161842.5,-70.5
chrXI,75477,76022,1.875368307,chrXI,75820,77032,YKL195W,2580,+,0,75749.5,-70.5
chrII,356549,356723,4.028177397,chrII,356323,356566,YBR058C-A,1044,-,0,356636,-70
chrIV,589283,589661,2.852238252,chrIV,588826,589402,YDR071C,1652,-,0,589472,-70
chrXII,196469,196615,1.679813894,chrXII,195449,196472,YLR026C,4380,-,0,196542,-70
chrXV,490740,491055,3.391048976,chrXV,490195,490828,YOR089C,3176,-,0,490897.5,-69.5
chrXI,329943,330248,5.219267784,chrXI,330165,330534,YKL058W,2728,+,0,330095.5,-69.5
chrV,214496,215136,1.86886827,chrV,214075,214747,YER031C,247,-,0,214816,-69
chrXV,47551,47735,6.617914772,chrXV,45759,47574,YOL148C,2921,-,0,47643,-69
chrII,768050,768290,14.83068792,chrII,768239,768680,YBR282W,1291,+,0,768170,-69
chrVI,225836,226068,5.938066325,chrVI,226021,226309,YFR034W-A,2526,+,0,225952,-69
chrX,314762,315119,5.800743936,chrX,314113,314872,YJL066C,618,-,0,314940.5,-68.5
chrXI,524784,525501,10.20599811,chrXI,524222,525074,YKR046C,2837,-,0,525142.5,-68.5
chrI,37295,37494,4.175899125,chrI,37463,38972,YAL058W,18,+,0,37394.5,-68.5
chrXIII,178070,178643,8.082273717,chrXIII,178425,179637,YML048W,6248,+,0,178356.5,-68.5
chrIV,281827,282005,2.44906838,chrIV,280306,281848,YDL101C,1470,-,0,281916,-68
chrII,458200,458878,2.095646501,chrII,458607,458832,YBR109W-A,1100,+,0,458539,-68
chrV,474740,475162,2.173962679,chrV,475019,476228,YER154W,402,+,0,474951,-68
chrXIII,111680,111912,1.43517434,chrXIII,111864,112344,YML077W,6216,+,0,111796,-68
chrXIII,684297,684499,3.497252651,chrXIII,684466,685798,YMR208W,6533,+,0,684398,-68
chrII,749334,749543,4.714927709,chrII,748060,749371,YBR273C,1282,-,0,749438.5,-67.5
chrVII,217320,217553,6.583053411,chrVII,216691,217369,YGL152C,3806,-,0,217436.5,-67.5
chrIV,857916,858222,3.16654775,chrIV,858136,859144,YDR204W,1795,+,0,858069,-67
chrIX,362922,363384,9.497587702,chrIX,363220,364519,YIR004W,2362,+,0,363153,-67
chrV,58187,58433,1.923422416,chrV,58377,59148,YEL051W,151,+,0,58310,-67
chrIII,46742,47201,11.22029516,chrIII,44622,46905,YCL045C,3531,-,0,46971.5,-66.5
chrIV,271870,272065,4.051192524,chrIV,270221,271901,YDL106C,1465,-,0,271967.5,-66.5
chrXII,751743,751928,4.283061274,chrXII,749033,751769,YLR309C,4695,-,0,751835.5,-66.5
chrX,313909,314124,4.840104374,chrX,314083,314434,YJL067W,617,+,0,314016.5,-66.5
chrVIII,123366,123946,10.70192196,chrVIII,122888,123590,YHR008C,5898,-,0,123656,-66
chrIV,1386579,1386919,4.076380169,chrIV,1386815,1388375,YDR463W,2078,+,0,1386749,-66
chrIX,303992,304347,2.760993916,chrIX,303678,304104,YIL027C,2327,-,0,304169.5,-65.5
chrXI,255387,255664,4.083908331,chrXI,253696,255460,YKL100C,2681,-,0,255525.5,-65.5
chrII,668278,668554,6.315841572,chrII,666719,668351,YBR222C,1227,-,0,668416,-65
chrV,552327,552591,5.524857642,chrV,552524,553259,YER182W,436,+,0,552459,-65
chrX,696932,697218,4.577996367,chrX,697140,698169,YJR142W,830,+,0,697075,-65
chrV,291435,293100,4.968145356,chrV,291702,292203,YER066C-A,291,-,0,292267.5,-64.5
chrXII,98737,99064,4.712077661,chrXII,97996,98836,YLL023C,4331,-,0,98900.5,-64.5
chrVII,499823,500117,18.74377818,chrVII,498475,499906,YGR002C,3965,-,0,499970,-64
chrXIV,687417,687723,3.012898809,chrXIV,687634,689998,YNR033W,5261,+,0,687570,-64
chrXIV,349675,349964,3.88487756,chrXIV,349366,349756,YNL149C,5066,-,0,349819.5,-63.5
chrIV,654798,655099,9.503138036,chrIV,655012,655444,YDR100W,1684,+,0,654948.5,-63.5
chrVIII,54663,54910,3.59489114,chrVIII,54850,55849,YHL025W,5857,+,0,54786.5,-63.5
chrXV,310119,310376,5.128842788,chrXV,310311,310935,YOL008W,3072,+,0,310247.5,-63.5
chrXII,849651,849833,2.903475543,chrXII,849382,849679,YLR361C-A,4751,-,0,849742,-63
chrV,160342,160630,2.27338296,chrV,160549,162442,YER005W,216,+,0,160486,-63
chrX,558988,559453,12.16712977,chrX,557808,559158,YJR065C,751,-,0,559220.5,-62.5
chrXIII,262540,262955,3.538075485,chrXIII,261704,262685,YML004C,6298,-,0,262747.5,-62.5
chrV,341957,343626,5.48395,chrV,342854,343232,YER092W,330,+,0,342791.5,-62.5
chrII,318097,318309,8.272255964,chrII,318265,320275,YBR041W,1024,+,0,318203,-62
chrXIII,442301,442627,18.79082143,chrXIII,442526,443381,YMR087W,6397,+,0,442464,-62
chrXIV,708365,708555,17.76994051,chrXIV,708522,711204,YNR047W,5276,+,0,708460,-62
chrXVI,730286,730572,1.599469511,chrXVI,730491,731019,YPR101W,5707,+,0,730429,-62
chrXII,40215,40736,3.233284245,chrXII,39803,40414,YLL050C,4304,-,0,40475.5,-61.5
chrXII,434400,434649,5.112748189,chrXII,434157,434463,YLR147C,4505,-,0,434524.5,-61.5
chrXV,1042704,1043553,2.23132971,chrXV,1043190,1043559,YOR376W,3482,+,0,1043128.5,-61.5
chrVII,998957,999445,3.748332457,chrVII,998357,999140,YGR253C,4237,-,0,999201,-61
chrXIV,545097,545315,3.19718276,chrXIV,545267,545877,YNL044W,5180,+,0,545206,-61
chrVIII,389319,389476,3.376142881,chrVIII,388980,389337,YHR145C,6060,-,0,389397.5,-60.5
chrXIII,252738,253927,3.032538931,chrXIII,253161,253272,YML007C-A,6294,-,0,253332.5,-60.5
chrIII,274234,274451,17.49547689,chrIII,274403,276566,YCR091W,3671,+,0,274342.5,-60.5
chrIX,420685,420907,2.13573694,chrIX,419614,420736,YIR034C,2399,-,0,420796,-60
chrXII,327339,327611,10.30953633,chrXII,326512,327415,YLR093C,4448,-,0,327475,-60
chrX,116439,117929,3.714733239,chrX,117244,117787,YJL161W,516,+,0,117184,-60
chrXIII,318416,318822,2.108316283,chrXIII,318679,319177,YMR022W,6326,+,0,318619,-60
chrXII,111507,111762,2.45165706,chrXII,109901,111575,YLL018C,4338,-,0,111634.5,-59.5
chrIV,1182850,1183627,2.987141715,chrIV,1183298,1184258,YDR353W,1958,+,0,1183238.5,-59.5
chrIX,125869,126418,4.585856898,chrIX,126203,127097,YIL124W,2220,+,0,126143.5,-59.5
chrX,555688,556019,2.54766142,chrX,555913,557602,YJR064W,750,+,0,555853.5,-59.5
chrII,515345,515863,4.75374591,chrII,515663,517190,YBR139W,1135,+,0,515604,-59
chrIV,693207,693432,4.624108244,chrIV,691548,693261,YDR120C,1706,-,0,693319.5,-58.5
chrIV,1013007,1014396,3.548567097,chrIV,1013475,1013643,YDR276C,1876,-,0,1013701.5,-58.5
chrXII,703989,704510,1.881575962,chrXII,704308,704698,YLR279W,4660,+,0,704249.5,-58.5
chrXIII,135294,135587,3.015642173,chrXIII,135499,137158,YML069W,6224,+,0,135440.5,-58.5
chrXV,474294,474775,3.949175343,chrXV,474593,476792,YOR080W,3168,+,0,474534.5,-58.5
chrVIII,26055,26419,5.796110619,chrVIII,25777,26179,YHL037C,5843,-,0,26237,-58
chrX,310589,310801,18.51970054,chrX,307970,310637,YJL070C,614,-,0,310695,-58
chrXI,173898,174410,5.902497991,chrXI,174212,175616,YKL145W,2633,+,0,174154,-58
chrXII,346416,346636,9.969358371,chrXII,346584,346980,YLR104W,4460,+,0,346526,-58
chrXV,389054,389255,4.900336526,chrXV,389212,389422,YOR031W,3114,+,0,389154.5,-57.5
chrXV,431947,432308,4.349185628,chrXV,432185,433373,YOR057W,3142,+,0,432127.5,-57.5
chrIII,205312,205596,1.747463178,chrIII,201173,205397,YCR042C,3624,-,0,205454,-57
chrVIII,175226,175676,3.649566224,chrVIII,175274,175394,YHR032C-A,5927,-,0,175451,-57
chrXII,550265,550435,19.05916726,chrXII,549510,550293,YLR201C,4576,-,0,550350,-57
chrXIII,14517,15103,2.48593724,chrXIII,14540,14753,YML129C,6158,-,0,14810,-57
chrII,564570,565776,2.114401812,chrII,565230,565428,YBR162W-A,1160,+,0,565173,-57
chrVIII,127633,127811,2.634346226,chrVIII,127779,129120,YHR011W,5901,+,0,127722,-57
chrXIII,547488,547824,5.4453514,chrXIII,547713,549183,YMR140W,6454,+,0,547656,-57
chrVII,832164,832633,2.469572575,chrVII,832455,833157,YGR167W,4147,+,0,832398.5,-56.5
chrX,317077,317376,2.548109001,chrX,317283,319776,YJL062W,623,+,0,317226.5,-56.5
chrIV,301223,301489,4.470431307,chrIV,301412,302234,YDL086W,1485,+,0,301356,-56
chrVII,996707,996917,4.985446273,chrVII,996868,998188,YGR252W,4236,+,0,996812,-56
chrX,704051,704227,2.213792519,chrX,704195,705272,YJR147W,835,+,0,704139,-56
chrI,54722,54967,2.507665233,chrI,52800,54789,YAL048C,26,-,0,54844.5,-55.5
chrXIV,340059,340532,3.125455675,chrXIV,340351,340858,YNL157W,5058,+,0,340295.5,-55.5
chrII,310133,310603,2.139946708,chrII,309080,310313,YBR036C,1019,-,0,310368,-55
chrXV,1025838,1026064,2.29984427,chrXV,1026006,1026609,YOR367W,3473,+,0,1025951,-55
chrIII,286574,286839,6.77933153,chrIII,286761,287937,YCR094W,3674,+,0,286706.5,-54.5
chrIII,79033,79181,19.50381171,chrIII,79161,82275,YCL024W,3555,+,0,79107,-54
chrXVI,643671,643892,11.25600761,chrXVI,643835,645272,YPR036W,5641,+,0,643781.5,-53.5
chrVIII,47908,48134,2.810404678,chrVIII,45928,47968,YHL029C,5853,-,0,48021,-53
chrIX,155077,155259,13.18782497,chrIX,155221,155765,YIL111W,2234,+,0,155168,-53
chrXV,238448,238682,6.170367303,chrXV,238618,240094,YOL049W,3027,+,0,238565,-53
chrXIII,23601,23870,2.113216077,chrXIII,22047,23683,YML124C,6163,-,0,23735.5,-52.5
chrXV,277906,278099,14.98411276,chrXV,278055,280086,YOL023W,3054,+,0,278002.5,-52.5
chrXVI,645200,646593,2.58564481,chrXVI,645949,646153,YPR036W-A,5642,+,0,645896.5,-52.5
chrV,371953,372177,7.777854903,chrV,367837,372013,YER105C,344,-,0,372065,-52
chrVI,87195,87377,3.613004494,chrVI,84144,87234,YFL025C,2454,-,0,87286,-52
chrVI,241380,241598,13.8228461,chrVI,239991,241437,YFR044C,2537,-,0,241489,-52
chrIX,339140,339442,5.765883185,chrIX,339343,341428,YIL009W,2349,+,0,339291,-52
chrII,727973,728334,2.325768018,chrII,727385,728102,YBR256C,1265,-,0,728153.5,-51.5
chrXIII,178070,178643,8.082273717,chrXIII,174219,178305,YML049C,6247,-,0,178356.5,-51.5
chrXIV,372044,372510,1.942354307,chrXIV,371881,372226,YNL135C,5083,-,0,372277,-51
chrVII,717219,717393,3.829812348,chrVII,717357,718527,YGR112W,4084,+,0,717306,-51
chrVIII,32603,33009,4.305651389,chrVIII,27977,32756,YHL035C,5845,-,0,32806,-50
chrXV,471578,471762,17.5772503,chrXV,469376,471620,YOR076C,3164,-,0,471670,-50
chrIII,48269,48558,5.893430369,chrIII,47110,48364,YCL044C,3533,-,0,48413.5,-49.5
chrI,192437,192700,11.95710164,chrI,192618,196185,YAR042W,107,+,0,192568.5,-49.5
chrXIII,618309,618548,17.06784807,chrXIII,618478,619303,YMR178W,6499,+,0,618428.5,-49.5
chrXIII,671295,671453,2.477459373,chrXIII,670062,671325,YMR204C,6529,-,0,671374,-49
chrXIV,160340,160504,1.78744972,chrXIV,158108,160373,YNL258C,4956,-,0,160422,-49
chrIV,453940,454204,1.628593732,chrIV,454121,454754,YDR003W,1578,+,0,454072,-49
chrXIII,216261,216509,5.071713316,chrXIII,216434,216914,YML030W,6268,+,0,216385,-49
chrIV,465049,465814,1.706726236,chrIV,465050,465383,YDR010C,1586,-,0,465431.5,-48.5
chrIX,200007,200328,3.019726623,chrIX,199645,200119,YIL087C,2261,-,0,200167.5,-48.5
chrXII,390204,390433,9.25330063,chrXII,388743,390270,YLR121C,4478,-,0,390318.5,-48.5
chrXVI,819307,819654,2.976428998,chrXVI,819529,819602,tI(AAU)P1,5981,+,0,819480.5,-48.5
chrIV,404884,405126,7.672212856,chrIV,403694,404957,YDL027C,1546,-,0,405005,-48
chrIX,77805,78245,1.433930798,chrIX,78073,80149,YIL144W,2198,+,0,78025,-48
chrIX,241690,242098,3.883143942,chrIX,241942,242716,YIL064W,2286,+,0,241894,-48
chrX,414788,415048,2.456931265,chrX,414966,415038,tK(CUU)J,5995,+,0,414918,-48
chrXV,413551,414055,1.781685451,chrXV,413851,414037,YOR045W,3130,+,0,413803,-48
chrIV,478673,478937,3.853499322,chrIV,478473,478758,YDR016C,1593,-,0,478805,-47
chrIV,1480248,1480506,7.844674568,chrIV,1480424,1480832,YDR519W,2135,+,0,1480377,-47
chrVI,173736,174111,9.79946801,chrVI,172536,173877,YFR014C,2502,-,0,173923.5,-46.5
chrXII,918949,919182,7.233798287,chrXII,915155,919019,YLR398C,4790,-,0,919065.5,-46.5
chrXIII,21640,21851,6.732995925,chrXIII,20760,21699,YML125C,6162,-,0,21745.5,-46.5
chrII,382847,383287,16.30361382,chrII,382859,383021,YBR072C-A,1059,-,0,383067,-46
chrVIII,39411,39653,4.812685357,chrVIII,38814,39486,YHL031C,5850,-,0,39532,-46
chrXIV,103933,104363,3.934944062,chrXIV,103133,104102,YNL284C,4929,-,0,104148,-46
chrXV,759229,759921,3.303014627,chrXV,759326,759529,snR35,6169,-,0,759575,-46
chrXIII,110739,111171,1.986997592,chrXIII,111001,111550,YML078W,6215,+,0,110955,-46
chrXIV,286183,286339,1.867368061,chrXIV,286307,287609,YNL188W,5026,+,0,286261,-46
chrXV,77313,77713,3.855796761,chrXV,77559,78114,YOL129W,2940,+,0,77513,-46
chrXV,747186,747469,13.62459345,chrXV,746724,747282,YOR215C,3312,-,0,747327.5,-45.5
chrII,799869,800705,5.259529807,chrII,800122,800242,YBR296C-A,1306,-,0,800287,-45
chrV,208266,208772,2.48316561,chrV,207643,208474,YER026C,242,-,0,208519,-45
chrIV,1293022,1293249,2.50526985,chrIV,1292371,1293091,YDR410C,2024,-,0,1293135.5,-44.5
chrVII,1061525,1061743,2.817117148,chrVII,1060657,1061590,YGR284C,4269,-,0,1061634,-44
chrII,382847,383287,16.30361382,chrII,383111,385988,YBR073W,1060,+,0,383067,-44
chrXV,853145,853479,5.406621363,chrXV,853356,854112,YOR289W,3386,+,0,853312,-44
chrIV,954147,954340,5.755921956,chrIV,954287,954947,YDR246W,1841,+,0,954243.5,-43.5
chrVI,167112,167675,2.553175631,chrVI,167437,167525,tY(GUA)F1,6149,+,0,167393.5,-43.5
chrXV,909145,909452,5.645204594,chrXV,909342,911445,YOR317W,3419,+,0,909298.5,-43.5
chrXIII,510278,511958,1.876525711,chrXIII,510700,511075,YMR122C,6434,-,0,511118,-43
chrV,281174,282160,4.468379533,chrV,281709,282366,YER063W,287,+,0,281667,-42
chrI,158379,158942,3.963706909,chrI,156753,158619,YAR007C,88,-,0,158660.5,-41.5
chrII,100949,101446,14.86177494,chrII,100370,101156,YBL064C,910,-,0,101197.5,-41.5
chrII,666355,666636,4.672883321,chrII,666537,666642,YBR221W-A,1226,+,0,666495.5,-41.5
chrIV,739932,740144,7.450043366,chrIV,734900,739997,YDR141C,1726,-,0,740038,-41
chrX,47358,47590,3.489858088,chrX,41388,47433,YJL207C,469,-,0,47474,-41
chrVIII,117606,117938,1.52945252,chrVIII,117813,119439,YHR006W,5895,+,0,117772,-41
chrXIV,394545,394741,14.24086297,chrXIV,394684,397678,YNL123W,5096,+,0,394643,-41
chrIV,264702,265307,8.641658723,chrIV,264511,264964,YDL110C,1461,-,0,265004.5,-40.5
chrII,760069,760436,4.794226075,chrII,760293,760899,YBR278W,1287,+,0,760252.5,-40.5
chrXIII,486389,486702,3.090313095,chrXIII,486586,490246,YMR109W,6420,+,0,486545.5,-40.5
chrVII,448469,448681,3.291462949,chrVII,446411,448535,YGL026C,3935,-,0,448575,-40
chrXIV,707650,707845,3.509031779,chrXIV,707787,708195,YNR046W,5275,+,0,707747.5,-39.5
chrXIII,431907,432421,19.63051312,chrXIII,431768,432125,YMR082C,6391,-,0,432164,-39
chrXI,507782,508016,5.116660456,chrXI,507938,508553,YKR035W-A,2826,+,0,507899,-39
chrXIV,240211,240371,4.905738721,chrXIV,240330,241311,YNL217W,4997,+,0,240291,-39
chrIII,210187,210735,3.081949767,chrIII,209913,210423,YCR046C,3629,-,0,210461,-38
chrIII,213955,214109,2.427530742,chrIII,214070,214739,YCR051W,3635,+,0,214032,-38
chrIV,1052097,1052434,6.301390504,chrIV,1050458,1052228,YDR294C,1894,-,0,1052265.5,-37.5
chrII,172392,172599,1.847300167,chrII,172533,174588,YBL024W,954,+,0,172495.5,-37.5
chrII,405504,406178,1.984385501,chrII,405878,405949,tR(UCU)B,6078,+,0,405841,-37
chrIV,1367343,1367551,7.721769808,chrIV,1367484,1369386,YDR456W,2070,+,0,1367447,-37
chrX,106014,106778,3.881159851,chrX,106433,106718,YJL166W,511,+,0,106396,-37
chrXV,1076633,1076860,2.04862224,chrXV,1076783,1077911,YOR390W,3498,+,0,1076746.5,-36.5
chrXI,527084,527450,3.831985238,chrXI,526829,527231,YKR049C,2840,-,0,527267,-36
chrX,662791,662977,4.640281472,chrX,662920,663280,YJR128W,814,+,0,662884,-36
chrXIV,304469,304832,1.718220786,chrXIV,303685,304615,YNL177C,5037,-,0,304650.5,-35.5
chrIV,1469872,1470089,8.501351107,chrIV,1470016,1470418,YDR511W,2127,+,0,1469980.5,-35.5
chrII,111143,111659,2.051263959,chrII,111436,112708,YBL058W,917,+,0,111401,-35
chrV,221650,221970,10.28980147,chrV,221845,222403,YER034W,250,+,0,221810,-35
chrX,449090,449242,2.40126912,chrX,449201,450665,YJR006W,691,+,0,449166,-35
chrVI,45516,45673,20.89559495,chrVI,44654,45560,YFL044C,2433,-,0,45594.5,-34.5
chrXI,112429,112644,3.225016219,chrXI,110463,112503,YKL179C,2597,-,0,112536.5,-33.5
chrIII,224069,224660,1.31644945,chrIII,224398,224734,YCR060W,3641,+,0,224364.5,-33.5
chrX,541230,541719,1.678565599,chrX,541508,541579,tD(GUC)J4,5909,+,0,541474.5,-33.5
chrXV,216995,217188,2.206056394,chrXV,217125,218448,YOL059W,3016,+,0,217091.5,-33.5
chrI,180811,181405,1.572450715,chrI,181141,181254,tL(CAA)A,6006,+,0,181108,-33
chrX,335774,335954,34.65607847,chrX,335897,337037,YJL053W,632,+,0,335864,-33
chrVII,249706,249967,4.11079316,chrVII,249868,252738,YGL137W,3821,+,0,249836.5,-31.5
chrXIV,493091,493577,5.950249356,chrXIV,493365,493548,YNL070W,5152,+,0,493334,-31
chrXV,1039292,1040324,14.7961531,chrXV,1039839,1041399,YOR374W,3480,+,0,1039808,-31
chrIX,307881,308038,2.94995735,chrIX,304476,307929,YIL026C,2328,-,0,307959.5,-30.5
chrV,319828,320035,3.091111568,chrV,319962,321846,YER080W,311,+,0,319931.5,-30.5
chrII,726924,727284,3.250367836,chrII,726617,727074,YBR255C-A,1264,-,0,727104,-30
chrV,191584,192051,4.627838674,chrV,189502,191788,YER017C,231,-,0,191817.5,-29.5
chrVI,253868,256289,12.18030355,chrVI,253591,255049,YFR053C,2547,-,0,255078.5,-29.5
chrI,57204,57772,9.078798137,chrI,57517,57850,YAL044W-A,31,+,0,57488,-29
chrXIV,625636,626079,3.616450231,chrXIV,624974,625829,YNL003C,5223,-,0,625857.5,-28.5
chrIV,716573,716727,1.194868844,chrIV,715746,716622,YDR130C,1716,-,0,716650,-28
chrX,523953,524289,1.395355831,chrX,524012,524093,tS(AGA)J,6097,-,0,524121,-28
chrVII,617583,618120,3.912384605,chrVII,617515,617824,YGR063C,4032,-,0,617851.5,-27.5
chrXIV,228953,229179,3.752510043,chrXIV,229093,229714,YNL222W,4992,+,0,229066,-27
chrV,106079,106268,4.101567831,chrV,102580,106147,YEL025C,181,-,0,106173.5,-26.5
chrVIII,501070,501269,5.152984957,chrVIII,499949,501143,YHR201C,6123,-,0,501169.5,-26.5
chrX,658523,658908,15.17695924,chrX,656253,658689,YJR126C,812,-,0,658715.5,-26.5
chrVIII,341391,341885,1.840563456,chrVIII,341664,342120,YHR116W,6026,+,0,341638,-26
chrII,782442,782687,2.003632685,chrII,782590,783556,YBR290W,1299,+,0,782564.5,-25.5
chrVIII,220619,220778,1.617034428,chrVIII,220724,221270,YHR060W,5961,+,0,220698.5,-25.5
chrXIV,651567,651907,3.788396343,chrXIV,649027,651712,YNR013C,5240,-,0,651737,-25
chrIV,790201,790403,3.255050973,chrIV,790327,791848,YDR168W,1753,+,0,790302,-25
chrIX,403519,403748,3.379408834,chrIX,403658,404765,YIR025W,2389,+,0,403633.5,-24.5
chrI,84382,84614,5.895581964,chrI,83334,84474,YAL032C,49,-,0,84498,-24
chrX,146088,146582,9.820921378,chrX,146358,146673,YJL144W,534,+,0,146335,-23
chrVIII,497179,497426,1.752491135,chrVIII,496314,497280,YHR198C,6119,-,0,497302.5,-22.5
chrX,126364,126800,5.698403644,chrX,126603,126825,YJL156W-A,521,+,0,126582,-21
