chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrVII,432989,433314,3.746287596,chrVII,431547,433062,YGL035C,3926,-,0,433151.5,-89.5
chrXV,716706,717147,1.493821268,chrXV,715592,716837,YOR196C,3293,-,0,716926.5,-89.5
chrIX,397046,397361,8.412069539,chrIX,397293,398385,YIR021W,2383,+,0,397203.5,-89.5
chrVIII,70020,70351,6.866172632,chrVIII,70275,71874,YHL017W,5866,+,0,70185.5,-89.5
chrXIII,41743,42023,10.40239982,chrXIII,40186,41794,YML115C,6173,-,0,41883,-89
chrIV,600418,600988,5.14110239,chrIV,600792,601809,YDR077W,1658,+,0,600703,-89
chrXIII,511038,511412,3.147597254,chrXIII,511314,511569,YMR122W-A,6435,+,0,511225,-89
chrXVI,910945,911389,3.567549128,chrXVI,911256,911800,YPR187W,5808,+,0,911167,-89
chrII,461734,462189,5.77027296,chrII,461177,461873,YBR111C,1102,-,0,461961.5,-88.5
chrXIV,350556,350963,46.98133422,chrXIV,349906,350671,YNL148C,5067,-,0,350759.5,-88.5
chrVII,392011,392256,3.825571582,chrVII,392222,393698,YGL059W,3901,+,0,392133.5,-88.5
chrXI,152992,153367,3.489106199,chrXI,153268,153706,YKL160W,2618,+,0,153179.5,-88.5
chrXV,1028472,1028954,2.227077142,chrXV,1028193,1028625,YOR369C,3475,-,0,1028713,-88
chrII,724248,724486,11.619959,chrII,724455,726540,YBR255W,1263,+,0,724367,-88
chrVI,162263,162535,4.733459994,chrVI,162487,164746,YFR009W,2494,+,0,162399,-88
chrX,97467,97829,1.558553884,chrX,97736,99467,YJL172W,505,+,0,97648,-88
chrXIII,571990,572328,2.215737332,chrXIII,572247,572715,YMR158W,6474,+,0,572159,-88
chrXIV,499350,499834,2.637266671,chrXIV,499680,500256,YNL067W,5157,+,0,499592,-88
chrXV,274267,274903,8.585772807,chrXV,274673,274773,tS(GCU)O,6103,+,0,274585,-88
chrVII,270734,270991,7.187214461,chrVII,270391,270775,YGL127C,3831,-,0,270862.5,-87.5
chrIII,210356,210664,3.557148333,chrIII,209913,210423,YCR046C,3629,-,0,210510,-87
chrIX,420704,420942,6.068648387,chrIX,419614,420736,YIR034C,2399,-,0,420823,-87
chrIX,435957,436183,21.14615957,chrIX,435272,435983,YIR042C,2408,-,0,436070,-87
chrV,149952,150250,6.540284853,chrV,148721,150014,YEL002C,210,-,0,150101,-87
chrXI,270555,270919,10.59469891,chrXI,269717,270650,YKL091C,2693,-,0,270737,-87
chrXII,337227,337477,13.07534925,chrXII,336230,337265,YLR097C,4452,-,0,337352,-87
chrIV,267421,267799,15.42468302,chrIV,267697,268699,YDL108W,1463,+,0,267610,-87
chrVIII,69500,69740,11.03274423,chrVIII,69707,70070,YHL018W,5865,+,0,69620,-87
chrXVI,698685,698877,12.72820943,chrXVI,698868,700014,YPR079W,5686,+,0,698781,-87
chrVII,842499,842776,3.23109536,chrVII,840823,842551,YGR171C,4152,-,0,842637.5,-86.5
chrX,617270,617571,28.86779335,chrX,616350,617334,YJR100C,786,-,0,617420.5,-86.5
chrXIV,258060,258423,3.674935241,chrXIV,256787,258155,YNL206C,5008,-,0,258241.5,-86.5
chrIV,1229921,1230238,20.72711226,chrIV,1230166,1233196,YDR379W,1990,+,0,1230079.5,-86.5
chrXI,130396,130697,6.740337083,chrXI,130633,131050,YKL170W,2606,+,0,130546.5,-86.5
chrXV,853096,853443,2.946017954,chrXV,853356,854112,YOR289W,3386,+,0,853269.5,-86.5
chrXV,1076524,1076869,4.758048119,chrXV,1076783,1077911,YOR390W,3498,+,0,1076696.5,-86.5
chrIV,264895,265205,15.00425324,chrIV,264511,264964,YDL110C,1461,-,0,265050,-86
chrIV,1500456,1500822,1.850765384,chrIV,1499395,1500553,YDR532C,2152,-,0,1500639,-86
chrVII,345113,345365,3.148176572,chrVII,344790,345153,YGL089C,3870,-,0,345239,-86
chrIX,77860,78114,7.689828463,chrIX,78073,80149,YIL144W,2198,+,0,77987,-86
chrIV,940722,941081,16.91177135,chrIV,937894,940816,YDR238C,1833,-,0,940901.5,-85.5
chrIX,369843,370144,3.918766594,chrIX,365465,369908,YIR006C,2364,-,0,369993.5,-85.5
chrXII,605315,605720,4.532028246,chrXII,605300,605432,tI(UAU)L,5984,-,0,605517.5,-85.5
chrXII,849080,849339,19.6409062,chrXII,847387,849124,YLR361C,4750,-,0,849209.5,-85.5
chrII,634900,635219,2.608214192,chrII,635145,636543,YBR207W,1211,+,0,635059.5,-85.5
chrIII,214769,215046,7.116897843,chrIII,214993,216445,YCR052W,3636,+,0,214907.5,-85.5
chrVII,1046533,1046756,3.682228443,chrVII,1046730,1048464,YGR278W,4263,+,0,1046644.5,-85.5
chrXIV,605103,605492,1.702560736,chrXIV,605383,605611,YNL015W,5211,+,0,605297.5,-85.5
chrXVI,264843,265040,23.81738647,chrXVI,265027,266104,YPL152W,5447,+,0,264941.5,-85.5
chrIV,579116,579628,4.417507024,chrIV,579457,580452,YDR064W,1645,+,0,579372,-85
chrXIV,485387,485655,5.057317362,chrXIV,485606,486479,YNL075W,5147,+,0,485521,-85
chrIII,105455,105810,2.505467566,chrIII,104618,105548,YCL009C,3567,-,0,105632.5,-84.5
chrIII,293578,293921,2.450967206,chrIII,293834,294321,YCR097W,3678,+,0,293749.5,-84.5
chrV,126386,126701,9.566443765,chrV,126628,128284,YEL015W,195,+,0,126543.5,-84.5
chrIV,856084,856380,7.790643431,chrIV,856316,856814,YDR201W,1792,+,0,856232,-84
chrX,624650,624856,12.80691935,chrX,624837,627015,YJR106W,792,+,0,624753,-84
chrX,676722,677050,7.075805948,chrX,676970,677234,YJR135W-A,822,+,0,676886,-84
chrVI,229082,229457,24.67878994,chrVI,227512,229186,YFR037C,2530,-,0,229269.5,-83.5
chrVII,619831,620052,17.68390753,chrVII,618076,619858,YGR065C,4034,-,0,619941.5,-83.5
chrVII,1046533,1046756,3.682228443,chrVII,1045643,1046561,YGR277C,4262,-,0,1046644.5,-83.5
chrX,567371,567684,6.111834555,chrX,567018,567444,YJR067C,753,-,0,567527.5,-83.5
chrXI,526559,526888,3.916667002,chrXI,525386,526640,YKR048C,2839,-,0,526723.5,-83.5
chrIV,133170,133535,4.166422346,chrIV,133436,134723,YDL182W,1383,+,0,133352.5,-83.5
chrXII,368573,368820,3.488231388,chrXII,368780,369311,YLR109W,4465,+,0,368696.5,-83.5
chrXII,928534,928783,1.621428645,chrXII,928742,929600,YLR404W,4797,+,0,928658.5,-83.5
chrXIII,838004,838201,8.781332568,chrXIII,838186,839995,YMR284W,6614,+,0,838102.5,-83.5
chrIV,1298087,1298401,5.526647746,chrIV,1297036,1298161,YDR415C,2029,-,0,1298244,-83
chrXII,377175,377467,4.203298143,chrXII,374943,377238,YLR114C,4470,-,0,377321,-83
chrXIII,895320,895698,4.362456119,chrXIII,892987,895426,YMR309C,6644,-,0,895509,-83
chrXI,275065,275333,11.15119086,chrXI,275282,276998,YKL088W,2696,+,0,275199,-83
chrII,110415,110828,2.787742361,chrII,110124,110539,YBL059C-A,915,-,0,110621.5,-82.5
chrIV,227129,227490,15.51845004,chrIV,227392,228715,YDL131W,1438,+,0,227309.5,-82.5
chrXVI,895717,896038,2.035431306,chrXVI,895960,897004,YPR180W,5801,+,0,895877.5,-82.5
chrXVI,406378,406782,6.168480995,chrXVI,406171,406498,YPL080C,5522,-,0,406580,-82
chrV,552302,552582,10.0057865,chrV,552524,553259,YER182W,436,+,0,552442,-82
chrXIII,247414,247774,18.17732034,chrXIII,247676,250868,YML010W,6289,+,0,247594,-82
chrIV,657372,657725,1.486851548,chrIV,655685,657467,YDR101C,1685,-,0,657548.5,-81.5
chrVI,226420,226673,4.831589986,chrVI,226120,226465,YFR035C,2527,-,0,226546.5,-81.5
chrX,604134,604435,4.792762784,chrX,603219,604203,YJR093C,778,-,0,604284.5,-81.5
chrIV,1103511,1103840,7.093491624,chrIV,1103757,1104947,YDR318W,1920,+,0,1103675.5,-81.5
chrXIII,743521,743812,11.76153597,chrXIII,743748,745923,YMR237W,6563,+,0,743666.5,-81.5
chrXII,497986,498264,13.18121599,chrXII,495428,498044,YLR166C,4541,-,0,498125,-81
chrXII,714869,715101,3.478379152,chrXII,713479,714904,YLR288C,4672,-,0,714985,-81
chrXIII,810727,810989,1.895397978,chrXIII,809622,810777,YMR272C,6600,-,0,810858,-81
chrXI,374270,374576,1.486586157,chrXI,374504,375215,YKL033W-A,2754,+,0,374423,-81
chrIV,314683,314974,2.388012142,chrIV,312950,314748,YDL079C,1494,-,0,314828.5,-80.5
chrXII,539506,539833,3.49597302,chrXII,538791,539589,YLR192C,4567,-,0,539669.5,-80.5
chrXV,516797,517046,2.760634894,chrXV,516448,516841,YOR103C,3190,-,0,516921.5,-80.5
chrVII,217292,217593,11.89995291,chrVII,217523,220922,YGL151W,3807,+,0,217442.5,-80.5
chrIV,1052125,1052491,6.002844878,chrIV,1050458,1052228,YDR294C,1894,-,0,1052308,-80
chrIX,232212,232686,5.809394606,chrIX,231552,232369,YIL069C,2279,-,0,232449,-80
chrVII,559936,560212,3.898606532,chrVII,559730,559994,YGR037C,4004,-,0,560074,-80
chrXII,98766,99066,3.453798591,chrXII,97996,98836,YLL023C,4331,-,0,98916,-80
chrXIV,687355,687733,7.637089403,chrXIV,687242,687464,YNR032C-A,5260,-,0,687544,-80
chrXVI,481786,482176,4.645013832,chrXVI,481427,481901,YPL037C,5566,-,0,481981,-80
chrXIII,236357,236657,5.069744006,chrXIII,236587,238731,YML017W,6281,+,0,236507,-80
chrVII,786850,787149,9.372091913,chrVII,786053,786920,YGR147C,4122,-,0,786999.5,-79.5
chrXIII,167160,167615,16.66411131,chrXIII,165532,167308,YML054C,6241,-,0,167387.5,-79.5
chrXVI,876508,876909,9.590123516,chrXVI,876281,876629,YPR166C,5784,-,0,876708.5,-79.5
chrVIII,483826,484069,1.555193429,chrVIII,484027,484600,YHR189W,6109,+,0,483947.5,-79.5
chrII,675078,675388,48.09292886,chrII,675312,676227,YBR228W,1234,+,0,675233,-79
chrII,760041,760387,15.28893661,chrII,760293,760899,YBR278W,1287,+,0,760214,-79
chrXII,177357,177699,21.43635334,chrXII,177607,178621,YLR017W,4371,+,0,177528,-79
chrIX,216399,216758,2.782640433,chrIX,216657,217548,YIL076W,2271,+,0,216578.5,-78.5
chrIV,969576,969940,6.656719969,chrIV,968132,969680,YDR256C,1852,-,0,969758,-78
chrIV,1319768,1320070,1.09094025,chrIV,1319386,1319841,YDR424C,2038,-,0,1319919,-78
chrVI,47702,47942,31.88946198,chrVI,45719,47744,YFL042C,2434,-,0,47822,-78
chrVII,228179,228635,4.67014064,chrVII,227753,228329,YGL147C,3811,-,0,228407,-78
chrXV,745213,745505,9.37573621,chrXV,744534,745281,YOR213C,3310,-,0,745359,-78
chrXV,802239,802531,9.306027965,chrXV,800969,802307,YOR250C,3347,-,0,802385,-78
chrVII,555484,555982,7.02388856,chrVII,555811,556672,YGR034W,4000,+,0,555733,-78
chrXIII,110689,111157,9.211342998,chrXIII,111001,111550,YML078W,6215,+,0,110923,-78
chrXVI,877871,878123,4.313063376,chrXVI,878075,878549,YPR168W,5786,+,0,877997,-78
chrII,310210,310571,2.441290255,chrII,309080,310313,YBR036C,1019,-,0,310390.5,-77.5
chrIX,47450,47789,9.847697726,chrIX,46948,47542,YIL157C,2183,-,0,47619.5,-77.5
chrVIII,505353,505862,3.636672296,chrVIII,504475,505530,YHR203C,6125,-,0,505607.5,-77.5
chrX,88456,88819,13.47755985,chrX,87582,88560,YJL180C,497,-,0,88637.5,-77.5
chrXII,253028,253287,2.64009629,chrXII,251271,253080,YLR055C,4410,-,0,253157.5,-77.5
chrXIII,659099,659452,2.071539984,chrXIII,658544,659198,YMR197C,6522,-,0,659275.5,-77.5
chrXIV,43033,43272,25.13114564,chrXIV,42070,43075,YNL316C,4895,-,0,43152.5,-77.5
chrII,620693,620894,4.46872552,chrII,620871,622527,YBR200W,1202,+,0,620793.5,-77.5
chrVI,146861,147244,13.12028711,chrVI,147130,148459,YFL001W,2485,+,0,147052.5,-77.5
chrX,136654,137435,4.254716436,chrX,137122,137425,YJL150W,528,+,0,137044.5,-77.5
chrXVI,348212,348523,5.25965314,chrXVI,348445,348952,YPL108W,5493,+,0,348367.5,-77.5
chrVI,173830,174078,1.942092485,chrVI,172536,173877,YFR014C,2502,-,0,173954,-77
chrII,730213,730405,9.837484408,chrII,730386,732453,YBR259W,1268,+,0,730309,-77
chrXIV,23779,24161,12.32638611,chrXIV,24047,27173,YNL327W,4884,+,0,23970,-77
chrIV,1093507,1093818,3.022464562,chrIV,1092740,1093586,YDR315C,1915,-,0,1093662.5,-76.5
chrIV,1319116,1319587,12.1113557,chrIV,1318045,1319275,YDR423C,2037,-,0,1319351.5,-76.5
chrIV,1427132,1427435,3.161642649,chrIV,1424819,1427207,YDR485C,2100,-,0,1427283.5,-76.5
chrVII,330582,330785,10.02321422,chrVII,328873,330607,YGL095C,3864,-,0,330683.5,-76.5
chrVIII,283217,283532,8.438988904,chrVIII,282680,283298,YHR089C,5999,-,0,283374.5,-76.5
chrIV,241207,241474,8.084527677,chrIV,241417,241840,YDL123W,1447,+,0,241340.5,-76.5
chrIV,473858,474079,3.678961581,chrIV,474045,475989,YDR014W,1590,+,0,473968.5,-76.5
chrVII,185859,186105,1.526688651,chrVII,186058,187339,YGL169W,3789,+,0,185982,-76
chrXIII,632044,632512,2.588807959,chrXIII,632354,634472,YMR186W,6508,+,0,632278,-76
chrIV,1411085,1411320,4.10384192,chrIV,1410452,1411127,YDR476C,2091,-,0,1411202.5,-75.5
chrVI,204691,204960,27.71486451,chrVI,203742,204750,YFR025C,2513,-,0,204825.5,-75.5
chrX,444817,445056,3.737691636,chrX,442908,444861,YJR004C,688,-,0,444936.5,-75.5
chrXV,490747,491060,7.252476205,chrXV,490195,490828,YOR089C,3176,-,0,490903.5,-75.5
chrX,295000,295337,4.035308502,chrX,295244,298814,YJL076W,608,+,0,295168.5,-75.5
chrXII,859368,859583,10.49945782,chrXII,859551,861525,YLR369W,4761,+,0,859475.5,-75.5
chrXIII,159971,160236,10.28224248,chrXIII,160179,161994,YML057W,6238,+,0,160103.5,-75.5
chrXIII,684236,684545,5.999304275,chrXIII,684466,685798,YMR208W,6533,+,0,684390.5,-75.5
chrXIV,708306,708587,16.92350031,chrXIV,708522,711204,YNR047W,5276,+,0,708446.5,-75.5
chrXI,599584,599928,1.980486183,chrXI,599093,599681,YKR085C,2877,-,0,599756,-75
chrXVI,105364,105666,26.70896799,chrXVI,104945,105440,YPL234C,5361,-,0,105515,-75
chrVII,599141,599541,2.941209236,chrVII,599416,601141,YGR055W,4024,+,0,599341,-75
chrVIII,218743,219092,52.24809666,chrVIII,218225,218843,YHR057C,5958,-,0,218917.5,-74.5
chrII,60596,61030,5.901598395,chrII,59821,60739,YBL087C,884,-,0,60813,-74
chrIX,299922,300244,3.94070274,chrIX,296049,300009,YIL030C,2323,-,0,300083,-74
chrIV,370996,371334,10.35366602,chrIV,371239,371761,YDL046W,1527,+,0,371165,-74
chrXI,264583,264845,11.02260881,chrXI,264788,265808,YKL093W,2691,+,0,264714,-74
chrIX,273820,274019,31.08021921,chrIX,272949,273846,YIL044C,2308,-,0,273919.5,-73.5
chrVI,191537,191836,3.430335915,chrVI,191513,191613,tS(GCU)F,6101,-,0,191686.5,-73.5
chrVII,217292,217593,11.89995291,chrVII,216691,217369,YGL152C,3806,-,0,217442.5,-73.5
chrVIII,301878,302137,4.858883997,chrVIII,299144,301934,YHR098C,6008,-,0,302007.5,-73.5
chrXIII,135261,135590,6.794242844,chrXIII,135499,137158,YML069W,6224,+,0,135425.5,-73.5
chrXVI,556111,556494,1.898056681,chrXVI,556376,557837,YPR001W,5603,+,0,556302.5,-73.5
chrIII,48279,48595,5.467549197,chrIII,47110,48364,YCL044C,3533,-,0,48437,-73
chrV,460075,460517,6.088676677,chrV,457805,460223,YER144C,388,-,0,460296,-73
chrXV,627916,628190,6.596137854,chrXV,626627,627980,YOR155C,3245,-,0,628053,-73
chrXVI,259308,259510,17.85318238,chrXVI,257215,259336,YPL155C,5443,-,0,259409,-73
chrVII,73103,73429,3.522329918,chrVII,73339,73711,YGL226W,3730,+,0,73266,-73
chrX,313884,314136,1.80808878,chrX,314083,314434,YJL067W,617,+,0,314010,-73
chrXIII,192549,192879,9.145960897,chrXIII,192787,194800,YML042W,6255,+,0,192714,-73
chrXIV,378493,378893,14.0751034,chrXIV,378766,379225,YNL131W,5087,+,0,378693,-73
chrIV,628433,628780,2.322686154,chrIV,626707,628534,YDR091C,1673,-,0,628606.5,-72.5
chrVIII,35854,36341,1.745879458,chrVIII,35254,36025,YHL033C,5848,-,0,36097.5,-72.5
chrIX,248301,249254,3.863216746,chrIX,248850,248931,tS(UGA)I,6105,+,0,248777.5,-72.5
chrV,77805,78154,10.23800719,chrV,78052,79456,YEL040W,163,+,0,77979.5,-72.5
chrXI,381846,382151,3.10556501,chrXI,382071,382485,YKL031W,2757,+,0,381998.5,-72.5
chrXI,625686,625895,1.740523265,chrXI,625863,626205,YKR095W-A,2888,+,0,625790.5,-72.5
chrXVI,193369,193780,13.4161968,chrXVI,193647,194145,YPL187W,5410,+,0,193574.5,-72.5
chrV,271042,271354,10.50803063,chrV,270736,271126,YER057C,280,-,0,271198,-72
chrVIII,69500,69740,11.03274423,chrVIII,67730,69548,YHL019C,5864,-,0,69620,-72
chrX,646435,646689,19.1356789,chrX,644303,646490,YJR119C,806,-,0,646562,-72
chrI,135638,135924,1.221803827,chrI,135853,136633,YAL009W,77,+,0,135781,-72
chrVII,345661,346167,3.86628476,chrVII,345986,346230,snR10,6213,+,0,345914,-72
chrVII,1043019,1043387,7.228309283,chrVII,1043275,1043749,YGR275W,4260,+,0,1043203,-72
chrIV,147502,147819,1.793756124,chrIV,145825,147589,YDL174C,1391,-,0,147660.5,-71.5
chrVIII,141328,141619,11.83612258,chrVIII,140010,141402,YHR018C,5908,-,0,141473.5,-71.5
chrX,585362,585655,5.748467528,chrX,585119,585437,YJR085C,770,-,0,585508.5,-71.5
chrXIV,625735,626066,1.944547083,chrXIV,624974,625829,YNL003C,5223,-,0,625900.5,-71.5
chrXIV,553164,553451,5.42647633,chrXIV,553379,554750,YNL040W,5185,+,0,553307.5,-71.5
chrXV,307708,308023,1.740494247,chrXV,307937,309041,YOL010W,3070,+,0,307865.5,-71.5
chrXV,474347,474696,7.539320613,chrXV,474593,476792,YOR080W,3168,+,0,474521.5,-71.5
chrX,47359,47649,11.61778772,chrX,41388,47433,YJL207C,469,-,0,47504,-71
chrXII,502037,502429,4.420870047,chrXII,501259,502162,YLR172C,4547,-,0,502233,-71
chrXIII,623073,623495,11.45254172,chrXIII,622250,623213,YMR180C,6501,-,0,623284,-71
chrXIV,758970,759370,10.35508562,chrXIV,755745,759099,YNR067C,5296,-,0,759170,-71
chrVII,418578,418928,6.442796287,chrVII,418824,419289,YGL041W-A,3919,+,0,418753,-71
chrXI,479044,479280,1.937736253,chrXI,479233,481981,YKR021W,2811,+,0,479162,-71
chrXIII,462563,462796,9.440359678,chrXIII,460770,462609,YMR098C,6408,-,0,462679.5,-70.5
chrXIV,137574,137889,4.153203875,chrXIV,135939,137661,YNL270C,4944,-,0,137731.5,-70.5
chrI,57262,57631,7.363747461,chrI,57517,57850,YAL044W-A,31,+,0,57446.5,-70.5
chrI,82480,82789,9.516056162,chrI,82705,83227,YAL033W,48,+,0,82634.5,-70.5
chrIV,1067556,1067763,22.54670724,chrIV,1067730,1068390,YDR302W,1902,+,0,1067659.5,-70.5
chrIV,1259671,1259988,4.175352107,chrIV,1259900,1261271,YDR393W,2006,+,0,1259829.5,-70.5
chrXV,909133,909410,7.128623429,chrXV,909342,911445,YOR317W,3419,+,0,909271.5,-70.5
chrVII,216009,216323,5.680487286,chrVII,215277,216096,YGL154C,3804,-,0,216166,-70
chrX,583479,583735,10.24207897,chrX,582607,583537,YJR083C,768,-,0,583607,-70
chrIX,47450,47789,9.847697726,chrIX,47689,47973,YIL156W-B,2185,+,0,47619.5,-69.5
chrIX,312684,312985,3.814435059,chrIX,312904,313861,YIL021W,2333,+,0,312834.5,-69.5
chrXV,406858,407129,6.373795511,chrXV,407063,407921,YOR040W,3125,+,0,406993.5,-69.5
chrXVI,175990,176315,5.323678358,chrXVI,176222,179021,YPL195W,5401,+,0,176152.5,-69.5
chrIII,264366,264706,4.894407686,chrIII,264005,264467,YCR087C-A,3667,-,0,264536,-69
chrXV,1018644,1018986,5.87591422,chrXV,1017879,1018746,YOR362C,3468,-,0,1018815,-69
chrI,152055,152319,4.647918753,chrI,152256,153876,YAR002W,85,+,0,152187,-69
chrVIII,151483,151709,9.177589571,chrVIII,151665,157452,YHR023W,5915,+,0,151596,-69
chrXIV,713551,713896,3.536724871,chrXIV,713022,713655,YNR049C,5278,-,0,713723.5,-68.5
chrXV,339859,340234,5.696575545,chrXV,338937,339978,YOR007C,3086,-,0,340046.5,-68.5
chrXVI,704470,704979,1.883926517,chrXVI,704224,704656,YPR082C,5689,-,0,704724.5,-68.5
chrIV,1201883,1202234,1.902781088,chrIV,1202127,1202397,YDR363W-A,1970,+,0,1202058.5,-68.5
chrX,69101,69436,1.560396701,chrX,69337,70879,YJL194W,483,+,0,69268.5,-68.5
chrXII,329134,329478,8.236096346,chrXII,327729,329238,YLR094C,4449,-,0,329306,-68
chrXV,899872,900120,8.478086844,chrXV,899055,899928,YOR311C,3411,-,0,899996,-68
chrVII,920278,920734,9.373007055,chrVII,920574,921788,YGR214W,4197,+,0,920506,-68
chrXIV,352223,352467,12.26342244,chrXIV,352413,352530,YNL145W,5071,+,0,352345,-68
chrIX,256927,257334,3.384360781,chrIX,256225,257063,YIL052C,2298,-,0,257130.5,-67.5
chrIV,1507327,1507531,6.620569266,chrIV,1506605,1507362,YDR535C,2155,-,0,1507429,-67
chrX,414728,414946,5.154416669,chrX,414284,414770,YJL011C,674,-,0,414837,-67
chrVI,155770,156384,9.287092405,chrVI,156144,157752,YFR006W,2491,+,0,156077,-67
chrX,531847,532141,17.14477243,chrX,532061,533759,YJR052W,738,+,0,531994,-67
chrXII,931566,932077,12.23346408,chrXII,931064,931755,YLR406C,4799,-,0,931821.5,-66.5
chrVII,626119,626334,10.17439968,chrVII,626293,626389,YGR068W-A,4038,+,0,626226.5,-66.5
chrVII,905709,906024,33.09019099,chrVII,905933,908774,YGR204W,4186,+,0,905866.5,-66.5
chrX,146870,147197,2.133124493,chrX,147100,147577,YJL143W,535,+,0,147033.5,-66.5
chrXII,398326,398599,10.33259358,chrXII,398529,399433,YLR128W,4485,+,0,398462.5,-66.5
chrXV,432006,432231,52.8362993,chrXV,432185,433373,YOR057W,3142,+,0,432118.5,-66.5
chrII,734576,734834,14.11379619,chrII,732638,734639,YBR260C,1269,-,0,734705,-66
chrIV,1428900,1429192,4.178514912,chrIV,1428353,1428980,YDR487C,2102,-,0,1429046,-66
chrVI,221234,221734,6.626037011,chrVI,220506,221418,YFR031C-A,2520,-,0,221484,-66
chrVII,969944,970294,42.51214963,chrVII,969186,970053,YGR239C,4222,-,0,970119,-66
chrXIII,242934,243256,48.99913104,chrXIII,241988,243029,YML015C,6283,-,0,243095,-66
chrII,301693,302061,14.26738793,chrII,301943,304703,YBR033W,1016,+,0,301877,-66
chrIV,681988,682228,1.679870524,chrIV,682174,682492,YDR115W,1699,+,0,682108,-66
chrXIV,107515,107725,5.169474942,chrXIV,107686,108274,YNL282W,4931,+,0,107620,-66
chrII,484411,484726,9.430466202,chrII,483969,484503,YBR122C,1115,-,0,484568.5,-65.5
chrIV,1078387,1078642,14.57307055,chrIV,1078026,1078449,YDR308C,1908,-,0,1078514.5,-65.5
chrIX,180151,180458,7.543528807,chrIX,179771,180239,YIL098C,2250,-,0,180304.5,-65.5
chrXIV,444184,444577,10.01471607,chrXIV,443397,444315,YNL096C,5126,-,0,444380.5,-65.5
chrIII,106773,107141,9.356299017,chrIII,107022,107417,YCL005W-A,3570,+,0,106957,-65
chrXIII,337595,337849,2.261075408,chrXIII,337787,339277,YMR033W,6339,+,0,337722,-65
chrIII,240469,240746,2.530411362,chrIII,240102,240543,YCR071C,3650,-,0,240607.5,-64.5
chrIV,130325,130772,1.67157726,chrIV,130406,130484,YDL184C,1381,-,0,130548.5,-64.5
chrIX,403475,403712,2.231631382,chrIX,403658,404765,YIR025W,2389,+,0,403593.5,-64.5
chrXVI,495334,495547,6.057537931,chrXVI,495505,497719,YPL029W,5574,+,0,495440.5,-64.5
chrII,257865,258213,4.786194017,chrII,257111,257975,YBR011C,992,-,0,258039,-64
chrII,592634,593042,11.10653077,chrII,591711,592774,YBR181C,1179,-,0,592838,-64
chrVIII,148521,148945,7.978015168,chrVIII,147870,148669,YHR021C,5911,-,0,148733,-64
chrXII,39435,39635,2.362986922,chrXII,37332,39471,YLL051C,4303,-,0,39535,-64
chrXIV,476514,476852,11.28461067,chrXIV,476187,476619,YNL081C,5141,-,0,476683,-64
chrIX,259997,260189,5.054900722,chrIX,260157,260919,YIL049W,2301,+,0,260093,-64
chrV,46966,47240,1.965589588,chrV,47167,48373,YEL056W,145,+,0,47103,-64
chrVIII,26071,26281,3.094079217,chrVIII,26240,27881,YHL036W,5844,+,0,26176,-64
chrXII,805591,806053,2.115176166,chrXII,805886,806825,YLR340W,4727,+,0,805822,-64
chrXVI,767543,767831,6.596871922,chrXVI,767751,768987,YPR118W,5725,+,0,767687,-64
chrVII,63535,63832,6.479056992,chrVII,63047,63620,YGL231C,3724,-,0,63683.5,-63.5
chrXII,522371,522826,10.41300299,chrXII,522662,523288,YLR185W,4560,+,0,522598.5,-63.5
chrXIII,170167,170508,3.141486768,chrXIII,170401,171310,YML052W,6244,+,0,170337.5,-63.5
chrXIII,355174,355465,6.155991795,chrXIII,355383,356811,YMR044W,6350,+,0,355319.5,-63.5
chrXV,505497,505962,4.922130401,chrXV,505793,506767,YOR096W,3183,+,0,505729.5,-63.5
chrII,273647,273885,2.657920719,chrII,270946,273703,YBR017C,1000,-,0,273766,-63
chrVIII,498374,498596,3.239462379,chrVIII,497489,498422,YHR199C,6120,-,0,498485,-63
chrVIII,241423,241777,7.281940879,chrVIII,241663,241840,YHR072W-A,5978,+,0,241600,-63
chrXIV,479551,479857,9.895722202,chrXIV,479767,480991,YNL078W,5144,+,0,479704,-63
chrIV,784147,784408,10.26065724,chrIV,782040,784215,YDR164C,1749,-,0,784277.5,-62.5
chrXI,567154,567367,50.23080056,chrXI,566112,567198,YKR066C,2857,-,0,567260.5,-62.5
chrV,545346,545749,5.023956972,chrV,545610,546414,YER177W,430,+,0,545547.5,-62.5
chrVI,76571,76964,21.72328123,chrVI,76830,77988,YFL030W,2449,+,0,76767.5,-62.5
chrII,293877,294285,4.078912904,chrII,292876,294019,YBR026C,1009,-,0,294081,-62
chrX,96453,96729,16.11832283,chrX,96160,96529,YJL173C,504,-,0,96591,-62
chrXVI,76062,76540,7.484821897,chrXVI,75698,76239,YPL249C-A,5344,-,0,76301,-62
chrXVI,665850,666222,8.432306798,chrXVI,665692,665974,YPR052C,5658,-,0,666036,-62
chrII,111210,111538,7.630803546,chrII,111436,112708,YBL058W,917,+,0,111374,-62
chrII,270055,270313,3.702430147,chrII,270246,270633,YBR016W,999,+,0,270184,-62
chrIV,147999,148257,5.339816452,chrIV,148190,149078,YDL173W,1392,+,0,148128,-62
chrXVI,38001,38211,14.71499058,chrXVI,38168,38798,YPL267W,5324,+,0,38106,-62
chrI,57262,57631,7.363747461,chrI,57028,57385,YAL046C,29,-,0,57446.5,-61.5
chrV,26492,26717,3.076881727,chrV,26666,27206,YEL066W,134,+,0,26604.5,-61.5
